-Infini;+Infini;+Infini;12,76032;115,9609;8,035836
-Infini;+Infini;+Infini;359,5391;121,8284;359,849
-Infini;+Infini;+Infini;359,2188;121,3449;359,8948
-Infini;+Infini;+Infini;359,1689;121,6061;359,9346
-Infini;+Infini;+Infini;359,1192;121,5693;359,9583
-Infini;+Infini;+Infini;359,134;121,6115;359,9611
0,00417;0,07715;0,25214;358,7497;122,9028;0,1519676
0,00463;0,08668;0,27984;359,0417;123,0611;0,1068601
0,00519;0,09630001;0,30828;359,0292;123,0755;0,3236326
0,00552;0,0902;0,29572;358,9279;123,2487;359,8465
0,00712;0,10873;0,34798;359,046;123,3036;0,1160766
0,00629;0,08928;0,29683;358,8355;123,3079;0,1570028
0,00614;0,08378;0,28135;359,0217;123,4184;0,04703411
0,00582;0,07832;0,26626;358,9819;123,4409;359,9096
0,00614;0,08714;0,28988;358,6658;123,2777;359,4858
0,00782;0,10838;0,3508;358,7758;123,5502;359,7984
0,01131;0,14291;0,44862;358,7462;123,5924;359,8888
0,01075;0,13326;0,42357;358,9015;123,6702;0,04892159
0,01038;0,10977;0,35638;358,4342;123,7051;359,5892
0,00773;0,07294;0,25025;358,622;123,7269;359,8794
0,00995;0,10115;0,33296;358,7422;123,7584;0,0155278
0,00741;0,09712;0,3199;358,2617;123,7383;359,6317
0,00527;0,07967;0,27321;358,4811;123,7808;359,9279
0,004;0,06104;0,21912;358,0305;123,88;359,772
0,00403;0,05952;0,21481;358,5653;123,9673;0,1892577
0,00558;0,07714;0,27112;358,2572;124,0481;359,9279
0,00625;0,08563;0,29961;358,4268;124,12;0,1673185
0,00621;0,09288;0,32431;358,5098;124,1372;0,4299361
0,00607;0,08597;0,30584;358,2739;124,1809;0,1939891
0,00504;0,07623;0,26986;358,4062;124,3092;0,2064961
0,00505;0,08949;0,30576;358,2307;124,4166;0,1565549
0,00721;0,10623;0,35744;358,1658;124,5666;359,9412
0,00621;0,09801999;0,33673;358,4145;124,6088;0,3258196
0,00681;0,11283;0,38987;358,1937;124,6775;0,07354002
0,0075;0,12453;0,43687;358,1725;124,7712;0,1364037
0,00899;0,1362;0,47758;358,2204;124,9161;359,9902
0,0101;0,13982;0,49639;358,0051;124,9504;0,06169332
0,0109;0,14393;0,51577;357,9647;125,1801;359,8163
0,00989;0,12609;0,46003;357,9938;125,3156;0,1266588
0,009930001;0,11306;0,42075;358,1154;125,5069;0,2865992
0,01131;0,11255;0,42289;357,8263;125,6748;359,8768
0,01382;0,12116;0,46;358,0425;125,8293;0,3107549
0,0166;0,13125;0,50004;358,0462;126,0389;359,9689
0,0189;0,13911;0,53298;357,8181;126,1287;0,02315298
0,02036;0,14618;0,5604;357,9397;126,34;359,9819
0,02202;0,15331;0,58748;357,8005;126,4798;0,02724115
0,02505;0,16169;0,61707;357,6712;126,7651;0,1109613
0,02948;0,16968;0,64892;357,8163;127,0157;0,1078875
0,0313;0,16796;0,64576;357,6094;127,1663;0,1546463
0,03344;0,16979;0,6572199;357,5159;127,3171;0,2269238
0,03509;0,15004;0,58095;357,6847;127,6513;0,07245132
0,0419;0,16389;0,644;357,2566;127,7787;0,2542
0,04557;0,16426;0,64187;357,5458;128,2092;0,0002838199
0,0442;0,15722;0,61608;356,9402;128,2637;0,1479058
0,04558;0,16034;0,6183;357,2362;128,5363;0,05360656
0,04766;0,16127;0,61461;357,2612;128,7314;0,02153585
0,04931;0,15949;0,59758;356,8642;128,8333;0,1256829
0,05046;0,15807;0,58462;357,0075;129,0783;0,1191019
0,05113;0,15693;0,57593;357,1759;129,3809;0,03547363
0,05123;0,15624;0,57143;356,362;129,4716;0,2060603
0,05052;0,15425;0,56427;356,6865;129,8559;0,1148228
0,05555;0,16379;0,58122;356,5984;130,0497;0,09703749
0,05613;0,16353;0,57275;355,911;130,386;0,005370351
0,05662;0,1653;0,57336;356,8984;130,5085;0,2099125
0,05356;0,14796;0,51949;355,9076;130,6405;0,07255889
0,05187;0,13921;0,48976;355,8661;130,8586;0,1144687
0,0541;0,1414;0,49246;355,8929;130,9694;0,02143332
0,05948;0,15821;0,53196;356,0615;131,1573;359,9003
0,05459;0,13768;0,47243;355,3439;131,3612;359,7936
0,05316;0,13161;0,44829;356,1215;131,3813;0,04058637
0,04969;0,12223;0,41356;356,0786;131,9517;359,8811
0,04709;0,11505;0,38641;354,598;131,7792;0,006677566
0,04674;0,11373;0,37854;355,7196;132,224;359,9372
0,04688;0,11243;0,37263;355,1077;132,1705;-0,001497853
0,0485;0,11656;0,38126;354,3556;132,0691;359,9101
0,04999;0,11945;0,38707;355,4691;132,4596;359,946
0,05038;0,12098;0,39013;354,4872;132,3172;359,9497
0,05065;0,12085;0,39065;354,5137;132,4018;0,02207191
0,05126;0,12112;0,3921;355,3707;132,7719;359,9687
0,05354;0,12671;0,40602;353,9696;132,3745;359,9818
0,05798;0,13727;0,43036;354,698;133,1429;0,04950829
0,06356;0,14922;0,46075;354,4215;133,188;0,08331008
0,06496;0,15046;0,4663;354,4146;133,3241;359,7907
0,064;0,14659;0,45935;354,0305;133,2974;0,6936573
0,05838;0,1351;0,43065;24,10673;313,8925;355,8076
0,06442;0,14827;0,45682;357,451;132,5885;0,8027465
0,06882;0,15441;0,46125;348,4449;144,9964;356,2296
0,06668;0,14859;0,44212;12,80888;142,2944;0,6691183
0,06666;0,1481;0,43942;340,1874;118,0834;3,164178
0,06741001;0,1499;0,44311;21,88512;308,7643;354,1779
0,06911;0,15309;0,45097;30,21201;299,5337;352,4322
0,0689;0,15189;0,44841;31,20912;328,1377;1,933955
0,06887;0,1511;0,44829;354,8353;134,1599;0,1923781
0,06951001;0,15288;0,45413;353,6297;134,1248;0,02070207
0,06963;0,1533;0,45603;352,9446;133,984;0,01000214
0,06991;0,15387;0,45804;25,08594;326,0559;359,0453
0,07003;0,15469;0,46048;23,27426;301,3798;352,6671
0,06962001;0,15361;0,45639;352,8279;134,1619;359,8843
0,06711;0,14837;0,43894;353,8551;134,5305;0,01034077
0,06039;0,13406;0,39323;353,1359;134,401;0,02721659
