-Infini;+Infini;+Infini;359,2144;121,9052;-2,134635E-07
-Infini;+Infini;+Infini;359,1628;121,61;-8,004981E-08
-Infini;+Infini;+Infini;359,1271;121,6339;-4,536199E-07
-Infini;+Infini;+Infini;359,1294;121,631;3,468855E-07
-Infini;+Infini;+Infini;359,1356;121,6293;-1,334173E-07
-Infini;+Infini;+Infini;359,1349;121,6277;-1,067339E-07
0,02858;0,2674;0,69844;359,5558;121,6937;6,93712E-07
0,03317;0,3003;0,78509;359,5551;121,687;-4,669216E-07
0,03277;0,29617;0,77726;359,5249;121,6552;-3,068354E-07
0,03339;0,30378;0,80179;359,542;121,668;2,668128E-07
0,0328;0,30945;0,81678;359,5308;121,658;8,004397E-08
0,03318;0,3325;0,88045;359,5069;121,6374;8,004425E-08
0,03029;0,32476;0,86067;359,4976;121,6204;-1,334073E-07
0,02423;0,30641;0,8159699;359,4936;121,6091;-1,467481E-07
0,01693;0,2478;0,65752;359,4877;121,6044;-5,069484E-07
0,01523;0,25146;0,66588;359,4831;121,6034;-9,205122E-07
0,01574;0,30975;0,80631;359,4789;121,5995;1,734299E-07
0,01547;0,38133;0,98642;359,4767;121,6024;3,068377E-07
0,01773;0,51973;1,32591;359,4698;121,6111;8,004471E-08
0,01918;0,63739;1,62112;359,4619;121,62;2,934977E-07
0,02024;0,67948;1,72013;359,4475;121,6406;3,2018E-07
0,01904;0,75481;1,90239;359,4329;121,6406;3,468625E-07
0,0189;0,73933;1,86366;359,4232;121,6486;0
0,01543;0,65342;1,64799;359,4158;121,6585;-4,802727E-07
0,01458;0,65862;1,66125;359,3954;121,663;-4,535925E-07
0,01375;0,6476;1,63282;359,3845;121,6672;-5,069573E-07
0,01239;0,62364;1,57198;359,3778;121,6684;9,071879E-07
0,01223;0,61468;1,54474;359,3721;121,6682;-1,600922E-07
0,01308;0,63915;1,59942;359,3714;121,6697;2,134563E-07
0,014;0,73483;1,82592;359,3707;121,6831;-4,802766E-07
0,0145;0,94826;2,33278;359,3707;121,6831;-4,802766E-07
0,01237;0,92979;2,28701;359,363;121,6927;1,067283E-07
0,00535;0,54;1,3358;359,3618;121,694;-4,535953E-07
0,00238;0,30603;0,76486;359,3566;121,6989;7,73781E-07
0,00174;0,26288;0,66097;359,3459;121,7016;-5,336433E-07
0,00157;0,24168;0,60609;359,3361;121,7095;1,334111E-07
0,00085;0,20249;0,50289;359,3175;121,7025;3,735524E-07
0,00246;0,27315;0,68181;359,2967;121,6965;-5,336488E-08
0,00166;0,26455;0,64001;359,2887;121,6913;-7,20427E-07
-0,00414;0,40521;0,97602;359,2902;121,6842;-4,536021E-07
-0,01568;0,73032;1,76259;359,292;121,6779;2,668246E-07
-0,02625;0,94896;2,29524;359,2916;121,6667;2,401422E-07
-0,01946;0,60449;1,45732;359,2939;121,6575;3,735543E-07
-0,01306;0,34399;0,83183;359,2953;121,6438;4,269191E-07
-0,01415;0,36802;0,88124;359,2929;121,6221;4,802843E-07
-0,01552;0,37512;0,8989;359,3029;121,6103;-5,603304E-07
-0,01892;0,44727;1,06533;359,3046;121,5972;3,201887E-07
-0,02163;0,51457;1,2217;359,3016;121,5878;6,136953E-07
-0,02573;0,62702;1,48403;359,2908;121,5752;5,870145E-07
-0,02864;0,68242;1,61656;359,2898;121,5676;-8,004743E-08
-0,04572;1,00254;2,37011;359,2928;121,5502;-5,336492E-08
-0,07065;1,35782;3,18661;359,2982;121,5406;0
-0,08586;1,55994;3,65312;359,305;121,5296;2,668239E-07
-0,09408;1,64188;3,84946;359,3138;121,5327;1,067293E-07
-0,10658;1,8165;4,25432;359,3138;121,5291;3,735528E-07
-0,11259;1,84218;4,32181;359,3158;121,532;-6,937406E-07
-0,11119;1,83422;4,30297;359,3236;121,5339;2,668229E-07
-0,1185;1,93693;4,54442;359,3221;121,5391;2,134583E-07
-0,1448;2,3047;5,41565;359,3268;121,5468;-8,00468E-08
-0,1363;2,16783;5,09157;359,3418;121,5655;-2,668219E-08
-0,14228;2,34258;5,49687;359,3471;121,5793;-3,735503E-07
-0,14463;2,40528;5,66126;359,3535;121,5933;-2,401392E-07
-0,14652;2,40568;5,68212;359,3621;121,6157;2,935029E-07
-0,13595;2,201;5,23363;359,3669;121,631;-5,336412E-08
-0,13422;2,14008;5,10143;359,3664;121,6454;-8,004618E-08
-0,14738;2,16793;5,21308;359,3664;121,6622;1,067282E-07
-0,15001;1,98578;4,77499;359,3705;121,6796;-5,336408E-08
-0,16982;2,03806;4,92129;359,3746;121,7047;-3,468662E-07
-0,16655;1,93544;4,67631;359,3868;121,7205;5,069571E-07
-0,16064;1,89304;4,61661;359,3994;121,7387;2,668189E-08
-0,10519;1,26644;3,12811;359,4096;121,7639;-3,735457E-07
-0,1047;1,1652;2,92121;359,4148;121,7873;3,201818E-07
-0,09648;1,05013;2,60232;359,4206;121,8121;-5,336358E-07
-0,06396;0,66893;1,6604;359,4352;121,8427;-6,403612E-07
-0,03168;0,34177;0,86643;359,4463;121,8704;1,867717E-07
-0,01875;0,20685;0,53895;359,4514;121,8973;-3,468614E-07
-0,01591;0,18125;0,47774;359,4837;121,9937;5,603118E-07
-0,0126;0,15526;0,41634;359,4966;122,023;4,402441E-07
-0,01017;0,13707;0,37324;359,5074;122,0541;-3,60199E-07
-0,0089;0,13896;0,38667;359,5205;122,0932;-2,668136E-07
-0,00667;0,11873;0,34088;359,5327;122,1368;9,33846E-08
-0,00652;0,14961;0,42905;359,5437;122,1728;-4,669223E-07
-0,00971;0,37857;1,03385;359,5484;122,1993;8,938222E-07
-0,00264;0,16729;0,47262;359,5701;122,2337;1,267356E-06
-0,00103;0,1775;0,50109;359,571;122,2846;1,60087E-07
0,00196;0,12326;0,35869;359,5707;122,3071;-6,670294E-08
0,0043;0,15961;0,46027;359,5701;122,3301;-5,202829E-07
0,00536;0,14222;0,41643;359,5706;122,3504;7,337324E-07
0,00554;0,12021;0,35943;359,5539;122,3663;6,670309E-07
0,00781;0,16554;0,4765;359,5536;122,377;-6,803717E-07
0,01179;0,24658;0,68731;359,5497;122,3801;-8,938219E-07
0,01293;0,25398;0,70927;359,5399;122,3841;1,254021E-06
0,0129;0,23912;0,67357;359,53;122,3908;2,134506E-07
0,01113;0,20481;0,58515;359,5186;122,4145;1,640904E-06
0,01059;0,19553;0,56101;359,4935;122,4249;-2,668147E-07
0,00949;0,17881;0,51731;359,473;122,4421;9,872175E-07
0,00928;0,16947;0,49422;359,4409;122,4357;-4,802706E-07
0,00834;0,14727;0,43846;359,4463;122,4855;-3,201801E-07
0,00887;0,15659;0,46552;359,43;122,5066;2,13454E-07
0,00823;0,14489;0,43421;359,4083;122,5243;-6,136825E-07
0,00855;0,15766;0,46741;359,3814;122,5396;5,069577E-07
0,00714;0,14639;0,43602;359,3421;122,5822;-2,93504E-07
0,00569;0,10561;0,3366;359,3093;122,6103;-8,00471E-08
0,00544;0,10903;0,3441;359,2843;122,6299;-1,60095E-07
0,00417;0,08548;0,27786;359,2594;122,6523;-6,670662E-07
0,00363;0,06388;0,21563;359,2448;122,6855;-3,735584E-07
0,00406;0,07218;0,23784;359,2365;122,7293;1,600968E-07
0,00437;0,08377;0,26965;359,1863;122,7405;1,334156E-07
0,00437;0,08537;0,27475;359,1868;122,8018;-9,872751E-07
0,00403;0,07691;0,25176;359,1639;122,8478;8,805478E-07
0,00417;0,07715;0,25214;359,1136;123,0276;-5,603561E-07
0,00463;0,08668;0,27984;359,0921;123,0928;-4,536241E-07
0,00519;0,09630001;0,30828;359,0468;123,136;5,336825E-08
0,00552;0,0902;0,29572;359,0504;123,2295;2,134727E-07
0,00712;0,10873;0,34798;359,0205;123,2903;1,094057E-06
0,00629;0,08928;0,29683;358,9838;123,3453;-1,867924E-07
0,00614;0,08378;0,28135;358,9587;123,4093;5,336966E-07
0,00582;0,07832;0,26626;358,9142;123,4591;1,067409E-07
0,00614;0,08714;0,28988;358,7923;123,576;1,014081E-06
0,00782;0,10838;0,3508;358,756;123,6115;5,337343E-08
0,01131;0,14291;0,44862;358,7274;123,6436;1,014106E-06
0,01075;0,13326;0,42357;358,6647;123,6502;1,601261E-07
0,01038;0,10977;0,35638;358,6688;123,7073;5,337526E-08
0,00773;0,07294;0,25025;358,6446;123,7234;2,668789E-07
0,00995;0,10115;0,33296;358,6033;123,7137;-1,227664E-06
0,00741;0,09712;0,3199;358,607;123,7528;-5,337662E-07
0,00527;0,07967;0,27321;358,555;123,766;-6,939117E-07
0,004;0,06104;0,21912;358,566;123,8597;1,601327E-07
0,00403;0,05952;0,21481;358,5221;123,9282;1,067572E-07
0,00558;0,07714;0,27112;358,537;124,0058;1,601348E-07
0,00625;0,08563;0,29961;358,5218;124,0647;-6,405434E-07
0,00621;0,09288;0,32431;358,488;124,1117;-2,135177E-07
0,00607;0,08597;0,30584;358,4696;124,1896;5,871789E-07
0,00504;0,07623;0,26986;358,4153;124,3571;5,338127E-08
0,00505;0,08949;0,30576;358,3959;124,451;-1,174399E-06
0,00721;0,10623;0,35744;358,3978;124,5726;2,135268E-07
0,00621;0,09801999;0,33673;358,3539;124,6541;0
0,00681;0,11283;0,38987;358,3275;124,7674;-8,541375E-07
0,0075;0,12453;0,43687;358,2978;124,8694;6,406129E-07
0,00899;0,1362;0,47758;358,278;124,9951;9,075445E-07
0,0101;0,13982;0,49639;358,2619;125,1169;-3,203125E-07
0,0109;0,14393;0,51577;358,261;125,2771;9,609378E-07
0,00989;0,12609;0,46003;358,2047;125,5535;-1,281289E-06
0,009930001;0,11306;0,42075;358,1451;125,6718;1,014388E-06
0,01131;0,11255;0,42289;358,1536;125,8561;-3,203315E-07
0,01382;0,12116;0,46;358,1036;125,977;1,067802E-06
0,0166;0,13125;0,50004;358,0606;126,1295;-3,203486E-07
0,0189;0,13911;0,53298;358,0367;126,2872;9,610595E-07
0,02036;0,14618;0,5604;357,9884;126,4481;5,873313E-07
0,02202;0,15331;0,58748;357,9517;126,6124;1,548454E-06
0,02505;0,16169;0,61707;357,8519;126,9531;-1,228163E-06
0,02948;0,16968;0,64892;357,7703;127,1154;-1,068026E-06
0,0313;0,16796;0,64576;357,7175;127,3043;-1,068065E-06
0,03344;0,16979;0,6572199;357,665;127,4898;-2,136208E-07
0,03509;0,15004;0,58095;357,5798;127,6825;-2,13634E-07
0,0419;0,16389;0,644;357,4362;128,0622;8,546291E-07
0,04557;0,16426;0,64187;357,3322;128,2514;-1,068375E-07
0,0442;0,15722;0,61608;357,2726;128,442;-7,478991E-07
0,04558;0,16034;0,6183;357,1818;128,6333;1,495913E-06
0,04766;0,16127;0,61461;357,0845;128,8295;-7,480202E-07
0,04931;0,15949;0,59758;356,9996;129,0177;-3,206046E-07
0,05046;0,15807;0,58462;356,9088;129,2185;-3,206317E-07
0,05113;0,15693;0,57593;356,7906;129,409;0
0,05123;0,15624;0,57143;356,6037;129,7722;1,069095E-06
0,05052;0,15425;0,56427;356,4954;129,9565;1,069216E-07
0,05555;0,16379;0,58122;356,3945;130,1367;4,277334E-07
0,05613;0,16353;0,57275;356,2121;130,4671;3,20866E-07
0,05662;0,1653;0,57336;356,0816;130,6435;1,711548E-06
0,05356;0,14796;0,51949;355,9983;130,8004;-8,558602E-07
0,05187;0,13921;0,48976;355,8781;130,9191;1,497979E-06
0,0541;0,1414;0,49246;355,7835;131,0805;-2,140227E-07
0,05948;0,15821;0,53196;355,7073;131,2656;8,561756E-07
0,05459;0,13768;0,47243;355,6403;131,414;1,070314E-06
0,05316;0,13161;0,44829;355,4388;131,6871;5,353039E-07
0,04969;0,12223;0,41356;355,2583;131,923;3,212647E-07
0,04709;0,11505;0,38641;355,1932;132,0173;2,141968E-07
0,04674;0,11373;0,37854;355,1142;132,1241;0
0,04688;0,11243;0,37263;354,9982;132,1814;1,285556E-06
0,0485;0,11656;0,38126;354,9932;132,3011;-4,285219E-07
0,04999;0,11945;0,38707;354,9305;132,398;2,142816E-07
0,05038;0,12098;0,39013;354,8624;132,4887;-8,572175E-07
0,05065;0,12085;0,39065;354,8352;132,6057;4,28627E-07
0,05126;0,12112;0,3921;354,7624;132,7102;8,573534E-07
0,05354;0,12671;0,40602;354,5526;133,024;-6,432352E-07
0,05798;0,13727;0,43036;354,4602;133,1191;2,14445E-06
0,06356;0,14922;0,46075;354,3789;133,2046;4,289494E-07
0,06496;0,15046;0,4663;354,3686;133,3793;-4,28957E-07
0,064;0,14659;0,45935;354,2;133,3368;8,581668E-07
0,05838;0,1351;0,43065;354,1447;133,5358;1,931066E-06
0,06442;0,14827;0,45682;354,0683;133,6248;2,145924E-07
0,06882;0,15441;0,46125;354,0888;133,691;-8,583377E-07
0,06668;0,14859;0,44212;353,9229;133,7912;0
0,06666;0,1481;0,43942;353,7896;133,9649;2,147035E-07
0,06741001;0,1499;0,44311;353,7798;133,9501;2,147074E-06
0,06911;0,15309;0,45097;354,1335;134,8247;0
0,0689;0,15189;0,44841;353,6759;134,0461;8,590009E-07
0,06887;0,1511;0,44829;353,5747;134,0819;1,288756E-06
0,06951001;0,15288;0,45413;353,527;134,1233;2,148128E-07
0,06963;0,1533;0,45603;353,4995;134,1677;4,296491E-07
0,06991;0,15387;0,45804;353,3966;134,3234;8,594756E-07
0,07003;0,15469;0,46048;353,2996;134,2852;4,298226E-07
0,06962001;0,15361;0,45639;353,2377;134,3331;-1,074694E-06
0,06711;0,14837;0,43894;353,1976;134,3286;4,299132E-07
0,06039;0,13406;0,39323;353,1922;134,3297;4,29918E-07
